id,text_clean,polarization
eng_3538a450b9b5e19124b267592e6ed9de,create job radical leave still complain sad,1
eng_e499097ed39eb0b3798718d075856f0a,cut public spending fund billionaires tax break socialist tds no wait not joke course,1
eng_5a107c908131b2f87d8b2ab6ea553d7c,decline apartheid state point,1
eng_34ef7e2f5bb5954f838b617d909aa34b,dear american replace wokism trumpism like replace mild cold explosive diarrhea,1
eng_92b1570051d0a3052321c7b7ab2fabc2,dear gov newsome please cut monies send government red state,1
eng_694c148ef1d1f9f73a212c66ac991d40,defeat trumpism really make united state global power exile president musk special advisor trump russia,1
eng_70aeeda19598884d763d79a2ae2dbf74,defund police fund pothole,1
eng_e411068edbf2e08f4d875801e87e32ec,democrat worst democrat votered,1
eng_f999531504cb573c162718255c2177fb,democrat love keep secret,1
eng_30ac21222d0b2f195c6c2f3dd7f848c5,democrat care disenfranchisement affect could not care less republican,1
eng_1700a5f6f9b6690a69acbd80da2ab046,democrat want raise tax still send billion corrupt ukrainian nazi let sink,1
eng_00758f5a8b22322bdf571481ec0efb75,dems file article impeachment every single day stop criminal,1
eng_dc3715f6658f54cdd93cec18428f1dab,department government propaganda would accurate,1
eng_988f94583c05d798ac62b4210b952609,depends think xenophobia copaganda bad guess,1
eng_7c13c1ab2ccfb302056bf3109f86b3ed,hit full fascist yet feel full fascist,1
eng_4578a55c85e9fe08a5d1618338589dee,not joe biden shower rape teen daughter oh right,1
eng_3cfe72aae2b53c3b506d30701cb8cc97,not forget open border people,1
eng_5b18109f0359f659670d59ef3c028ee1,donald trump run illegal immigrant reopen deportation case,1
eng_d4124047bc9ce8bdc18da949ebf2af77,donald trump nob,1
eng_723e15c85fd86a31c33c54261b66512d,donald trump dismantle deep state presage formation something far,1
eng_6476ccc834e0a39557d9f03e483ac035,not forget want body draft military rich want plenty human shield protect,1
eng_9b91591fe379f2328ca6a8e5076f6377,not forget election interference w student loan strategic oil release gas 20 since election day,1
eng_a1468e6eb79d8cbf1977d581eda59f49,not get complacent caz sey inna di gaza one go another one vybzkartel gaza saturdaythought,1
eng_94060119ca5f5a82bee7a3ab67fc9f8b,eu sanction russian military intelligence hybrid attack,1
eng_9aaf8c73716fa9a26539f3ca6efd176b,early voting today fuck nigga,1
eng_3ecf272e959dd5b2177260bb6fdf7c5b,early voting win preakness comms tell comms,1
eng_5d87f92ad1e604b97a6d4eae6647ecc1,elon musk deep state,1
eng_953175fbdf11ba464912586a5b9500da,epic treason republican,1
eng_f54f5d85b5ab3eb6b3d4dbc3add60822,evacuate red state,1
eng_aa4b0fd92e8c40b696d265f257aa7479,ever since j6 mcconnell let trump get away insurrection final straw,1
eng_8b3e940af11e883d445e4ba3b7b3a900,every accusation confession he admit recent election fraud right,1
eng_f77eca7bb7605ea3df8bc27a3b2c88ab,everyone watch fox news apparently,1
eng_7935cddb1ec3cba02892a1b455a5475b,exactly literally video say need martyrdom complete goal actual genocide jewish state,1
eng_6be0d92d134ef10b637c7caf921e7116,fetterman fing traitor,1
eng_843685e7f79cbc29a145108bfc635cbc,service war crime,1
eng_04b1d93cb26133f6fd191480f0dc6bed,fox finally talk voter fraud tuckercarlson,1
eng_9e91109f66bc20e08c9d6ab221695c71,fox news outdo vacuous less intelligent bull,1
eng_9582525f43b75911a1f0008d773d26aa,free rat free palestine,1
eng_c36104fd0f40730220c8dfa5c710e868,fuck joe biden kamala harris,1
eng_a68715d4018c6674fabd77ffe4f0db6c,fuck kamala harris black rat,1
eng_01a6d616df9dc8ec4f63b15ac66511fb,fuck twitter fuck youtube fuck facebook commie liberal agenda,1
eng_7139be0e928005eb981c96192c66c361,fuck imperialism fuck putin stopthewar nowar,1
eng_577173c5bf34668b5c246ba4459223c9,fuk trump mass deportation,1
eng_bde9b6839b461742ad8fac95f9bf1a86,fuk want take second amendment right second amendment fuck come fuck try,1
eng_27247488d4b4c5932a65b927d564899b,gary johnson thicc boner kamala harris,1
eng_707a383456510878f1d3a2240decdb0f,germany deport syrian afghan refugee make room ukrainian refugee,1
eng_99493003e3c2b10ab5921bec637fe424,go ahead call suggest ethnic cleansing,1
eng_5940703488da5e02329c9e35f0fecb7f,good time antifascist race traitor class traitor feminist,1
eng_cc1ee2fb78410673380a0df02c826c84,gun control white life gunreformnow,1
eng_e455c8d293cd6f525c0947c4e8091791,already right wing scotus red state nazi ally congress complicit,1
eng_5f4284b8243fb9c8446126ef7007ea24,correctly point israel apartheid state attack relentlessly,1
eng_086e315426f5141f272131a9d6776602,never able run insurrection prison,1
eng_717cb48d5903b4b2f961c5b10da2a7a8,bear sa apartheid state know believe buckle,1
eng_81b285cd22a0bdd8e6bc84fb4a58a382,quite vile concern troll mearsheimerflavored early day ukraine invasion,1
eng_e30bc6cb5f016ba1f58b71d940203d19,helpful remind folk musk overstayed student visa illegal immigration,1
eng_5ecf13a7c760c44f42a435394d7eff39,hmm yet eve return insurrection back power wtf embarrass white,1
eng_578e823a4ed36be99e1a1a1ff60a1a72,hope election discredit trumpism good,1
eng_4589d8be87d2ad051fddb35a8f8ae79e,surprising govt still friends genocidal apartheid state,1
eng_bc0e9f64ae7c2e0b552153f51327c112,say go back year like back 2006 use palestinian human shield,1
eng_7f2de8ffd0282d14a08a932c4b4445ef,handle anything thrown way whole gender ideology bullshit leave fucking kid alone,1
eng_61d75f42a624970c65059d1654a22a2d,not see trump win new york city germany antiimmigration vote almost entirely region little immigration,1
eng_b0753f1ec1ef2667ee432b008c851dd1,not care voter suppression slightest,1
eng_80c1f52c050ba9c7705612d9a5bb0f09,not understand terrorist simp apologist not go offer human shield bye,1
eng_370f31d6691ddc18d26d06d494cc06f3,hate fuck zelensky zelensky suck dick,1
eng_f06d48bd92aacb4b50d4727690daaffc,hate apartheid state israel,1
eng_928b8f0a9def917116b8131e3c484184,hope could not vote kamala harris palestine people go ahead stfu,1
eng_421484bd8d3cdd62cf8216eff46006c5,hope give ukraine everything need fight back russian aggression,1
eng_0a7da1137a70cd086db5237ac6cd14bb,love get glee suffer feel collective punishment uppity transes not wanting vote want,1
eng_b61ed96a2f4a136d5bc3a054e81b4b51,love smell christian nationalism new year eve blakeshelton,1
eng_d8cd96ed38c530f4e47e85d84c087619,love musk may get asset frozen charge france election interference oh please,1
eng_56549bca89db0b550e4eda87d4250e8e,mean democrat use cheap labor argument support illegal immigration,1
eng_6c014c6e904afe1c836cf866fe64810b,never realize putin open border type,1
eng_fb8da9da7d96198aebb69eef6234ea89,pray impeachment charge bring trump send away good,1
eng_80652aaae0d432a6c1741f32f98177c4,think trump life breathes fox news entertainment not fully understand reality,1
eng_0b5636c64560bec24ffbc20d9f090e8b,mess joe biden sisolak sign someone else already redwave nevada lasvegas,1
eng_2eb407f6bb269e4d5b0e4bff7cb7f48d,ideology israeli nationalism draconian characteristic,1
eng_39662e0c86421de7d12464e5aea363d5,mary travel west bank would run risk lynch jewish,1
eng_2eccb2e825cb14770262b624aecec635,republican hate socialism red state need much,1
eng_7f0aea52a128f075295e00f9cc784839,woke mob leave twitter would go,1
eng_54c991588b4fdb13b77b4f7841f8fd0f,not massive republican victory november 8th explanation rig election system,1
eng_962b10af3a8de083f5aed495c8aeafd0,participate insurrection not suffer consequence not need pay tax,1
eng_8d45eac33de8b2868c2e68430f794b26,ill take russian propaganda u propaganda day,1
eng_6681e954f6469cced460e03c80c89a1d,illegal immigration crisis country,1
eng_17295bf28850b5527a04dc7f5c229a53,illegal unregistered foreign lobbyist oligarchs deserve sanction,1
eng_5c33f425fdd365d1e697f290c3dac3c8,hard time decipher onion fox news nowadays,1
eng_b2fc1b3639fb7c4d78cad624ad409e94,not sure joe biden remembers office,1
eng_c9d3e78b5196161cd800dd1882d167f6,really start hate zelensky,1
eng_562727bf13929439b34225ac06b6cb27,still see people claim xn nationalism recently invent slur maga,1
eng_ebbc58312bbae6b5cd435384ae50b573,impeachment mean nothing republican senate,1
eng_0e56b81f8f1e4e8d7a4765bf82203b47,like year go many shitty netflix show brave ukrainian nazi,1
eng_4b3aca2e698da8eab01bb73d05eee864,world socialism applies guy,1
eng_77af6a570652205c2f18463751e41580,iron dome ukraine american tax dollar anyone vote november,1
eng_b53e5c05021de23c008a3a0cf52bda0b,not suppose propalestine activist platform not want say free palestine without get ban,1
eng_1c9cb2ac34a41814fdb614be5671c9e0,israel gaza ceasefire close mean pause genocide palestinian right not think ceasefire accurate term,1
eng_f8b96715357f4a08a601c724d84c7127,israel also use human shield hamas not firepower attack level israel,1
eng_8f6bc89faf14d30742b68e24181c40ac,israel russia netanyahu putin genocidal ethnic genocide ethniccleansing,1
eng_f5411bbd96a776cbbe1d980ba3d4216f,not mike penny lovingly eat dog hair mike penny stupidly invades fruitflies choir,1
eng_832834db02c46c5c8821f6b3986e714e,coup attempt coup attempt plus coverup need prosecute,1
eng_e476db3d1d5c09d1ef907bd9219a80db,always free palestine,1
eng_584db00e75ba7f8fb7501033fbb6645e,clever anti immigration ploy turn uk unattractive place refugee immigration torypolicy,1
eng_383134922729cf4b70de6cdbe9fe72ca,antisemitism link article israeli tackle feeling tlou2,1
eng_2579cb7c9fea4ede8c1873bed9a140f4,start politicallycalculated ethnic cleansing,1
eng_3010b31140006360e6f79ad422933855,jesus freak confuse anti zionism anti semitism,1
eng_e3da391f3a6f39c5bc6f72ee682a4428,joe biden fascist joe biden fascist joe biden fascist e e,1
eng_fcf29d0b26dddc613f3113bb8a7d9fbb,joe biden barack obama let know nevermind,1
eng_7b337663179d61348ef91dd50c0d84d6,like 60 case election fraud go nowhere not matter fact supporter never get past headline,1
eng_ae10b5b912e6a462317d6b5980a8694c,kamala harris go replace stephen breyer woman color asianmiddle eastern woman hooray kamala harris not,1
eng_5e3d50ea89a4aa8d59e2895f0b7c551b,kamala harris smoking russia,1
eng_fc605ffc801256dce7f0ae7679b1b793,liberal love praise open border mention russia,1
eng_459f61af034cf16a720aa1217a7ec6c3,like 2020 deep state overthrew government also usaidcia guatemala speak,1
eng_60e6f3d41640cf0fc678bee98a35ee59,like idf commit genocide gaza,1
eng_e1f0089ed880898190fa93f07a73c5a4,lmao imagine think biden part radical leave,1
eng_7709df6c8b73a5150c95146f353cbddd,look like kari lake may magat yell rigged election,1
eng_dcd897750d6fb448cd3dc342f184e1bd,maga mega maga mega maga trickledown joe biden publicly send message hide sexual overtone,1
eng_6a1b9117930a3a5201e30d4ec05e669c,maga canadates win yes maga,1
eng_fd4f11e0b916dce7a58936dcd26c0bbb,manufacture vote swing state,1
eng_d47cdefa226636ee5136717e3284f13c,mark meadow commit voter fraud,1
eng_556e31bda326cc71ecd58eb068efcf39,maybe time stop give red state money,1
eng_e9605c10d6de199971f9ee4efba4ca9b,meanwhile gaza judenrein full generation go ethnic cleansing,1
eng_d7d7e6ab02e28ab218fd9bbe18e5cafb,microphone imperialism yet,1
eng_89c7ea6e7cdebe49332b20075b4e964d,mike penny no future politics,1
eng_5864c188c60c6a71a488f46b6b5ae3c0,mitch redeem organize insurrection draw people every corner country take back government,1
eng_32c2a1607cdee3df20e2431c19798422,please no throw trans kid migrant asylum seeker bus,1
eng_0bcf7bc3f18db0e89061e0d3e370d9dc,people change voter registration gop 2021 ever history bcuz left evil rhetoric conduct,1
eng_dfc52467201338a18f9acce3bb56f437,second amendment absolute constitution say,1
eng_dcee314255cf4d6cb5648cfe6c352493,norad regret announce santa shot iron dome,1
eng_d99b1bb349484940f893a0e0204c68c3,nationalism ruin ummah,1
eng_bdc246f93ad64f9da34c0df1baa13e85,niggas talk much gaza life,1
eng_e26e32e29b4ba6390fd0bfa7587dcb19,no shock capitalism usa corrupt greedy,1
eng_b5180f4a8da75a265aa627693cdffb6c,no democratic party elite pro israel not grassroots democrats probably like 5050 less,1
eng_c324e4e092f93c4cad611da1fbba5ffc,not ethnic cleanse wdrrrr eren,1
eng_ff5c96d579dd8502d21caa0ee9f6c37c,understand biden give money ukrainian nazi,1
eng_114c1cce93342b059e94298349b08a07,omfg child fascist baby,1
eng_ef8805785e75da5a0260ff34f51d3bbd,ok thoroughly convince defund police,1
eng_35e5c39633bf57e8176db82b42f9f280,ok snowflake not cry,1
eng_e20d33b1e67fdef79cdbb7a7840a3fc4,palestinian journalist kill idf freepalestine freegaza journalist,1
eng_2ca7e3a8d6ee6e90ec81e27e5f085df6,peacemaker appeaser take note finn know russia well ukrainian territory steal russian aggression,1
eng_acce08062a5c0409b94e10f3f1103df1,pete hegseths tenure pentagon go bad bad msnbc,1
eng_5358ccfe4bfd1e2070c5365bbf893d9f,pizza gate debunk like election fraud debunk,1
eng_e63f5954c464b89abe7453800385a316,please always refer fox fake news fox news,1
eng_32a518c24a834e43c3a407ff8c057361,progressive policy continually peove disaster not sure people still vote garbage,1
eng_2421292cd663422ff463990d97371022,project2025 trump maga iftheirlipsaremovingtheyrelying immigration climate dei usaid health federalwork,1
eng_89b052ab2f2821fdbfc13ab6530b8cb8,putin fuck world world must fuck putin,1
eng_154e8f522918708a2c86c85969578ef9,putin say zelensky nazi orban say zelensky international jew message mixup,1
eng_4f49babb4f331336d5e449b78a7c1ea8,put asylum seeker detention camp not prolife,1
eng_8cc408e01057cf0e980eabb4fb0ec2d9,quasim rashid pres carter relentlessly advocate palestine israel illegal military occupation write pres carter call justice palestine,1
eng_7920ad33c8e59ac59ba87062aae03427,recount not count,1
eng_bed27c62aa8852a1c8b06939fabf485e,racism homophobia transphobia xenophobia oppression idc ill fight evil crap,1
eng_ca630cc29fa116b0d4e4b05510a38357,ramlawi try score point breitbart reader a2council,1
eng_4512a81617c015511a7364ecef0e7ad5,red state kill voter reject obamacare,1
eng_e6b57f43babc52893dd4c253b80203f2,republican accept pardon admission guilt also republicans please pardon everyone january 6,1
eng_e874cf6fbf68690f54addbccab229578,republican 2016 no one law republicans 2022 republican law,1
eng_41c2844ffe584c11393d22d89995cc3b,republican act like criminal,1
eng_40f07f3b588d1b7e251c18851da17f30,resist trump resist maga hypocrite,1
eng_a2f7d5a87d8b07d16aead4286d092fcd,russia attack ukraine trump want blame rig election even allow talk publicly,1
eng_02f2eca6b1ab8a5813b0fe9032ab7080,russian imperialism arab league imperialism different version sht,1
eng_7057dd855e8e4390070dfa7c6fc6583c,thing say since november 3 northern swing state buy way mi pa wi,1
eng_05ae23f9d430dbc2a26c6d37f9a46b51,say want tenet national socialism dude least ethos,1
eng_3d2b4cc1bd747eac22aad9762e6e4fb2,see democrat melt ted cruz highlight day democratsareevil redwave fuckyouall,1
eng_34fd907f02d886af8626118141331f6d,senator todd tuberville come congress fight stop illegal immigration,1
eng_2aa66bffdfb9e42d42f61d81e3441e1e,not medium investigate nazis ukraine support denazification ukraine,1
eng_2c486c3946b56f992a95a0c9dcd48127,kamala harris really drink not,1
eng_a51ecff3d23a686d70a15ec00f22a5e3,trump want socialist country universal healthcare join america,1
eng_bf6c948638d8913981f343f286d221e7,he typical gop politician get,1
eng_902a3297e81ec1f06f203fbafeb65b5b,eu fom free trade rest world supporter open border,1
eng_a7e0514112a20b88d96eb9a29eb9ff4a,fbi contact facebook etc hunter biden laptop say russian misinformation call election interference,1
eng_2466772a2041606eaf85d285aed24ff2,support fascist imperialism cool,1
eng_264a293214bb27f15907158b5ff22772,south africa cut tie israeli,1
eng_3cf27a87666c76b6dc31dd0e0e5dbeea,start think ukraine invasion bad jan 6,1
eng_8454a8ebdb730741b6e4ade6074d9d0a,state no authority immigration border security abbott racist,1
eng_ca99e417ba56c186664ad50b13aee3bf,trump lie 718 not statistically possible rig election tfg trump,1
eng_bbf2a834888fe4e08c85536d23bb093a,take u canada sincerely blue state,1
eng_e8b20b088fd75875fa79bc202d211b2f,texas voter registration form come preshredded oscar,1
eng_0c657905be4b4567dfaa21f529cf958e,thank let u work impeachment arrestingdeporting musl minion,1
eng_0fb91c7adafa3fed70dee225811905fe,abortion issue plan leak part liberal agenda not buy radical left bullshit,1
eng_37f37d4d8ba6c7f12697a16453eb5b01,electoral college senate form gerrymander,1
eng_3fec49e7dd02e0c15a2107afd9678a75,fbi conduct election interference right remember nov 24,1
eng_4c8c65ca08a76152716af7364cd82082,hill 44 percent gop lawmaker key swing state upheld 2020 election lie,1
eng_418d6b440e78a62a610006c7cc2ed7fa,january 6th committee undoubtedly prove trump coup attempt evidence overwhelm,1
eng_296a2faa98684ae29726f2a295b765bf,la time push democratic socialist america dsa communists story columns far far left,1
eng_e1957f99c8f1b78895c557d2113ef1ec,russian break ceasefire guaranteed,1
eng_6c621fcd836b94a443642f683eb7095b,truth border security mainstream medium fail report thank joe kamala,1
eng_061b7ca752eed1ce63e9e10adcf73fe4,absolute depravity israeli army haunt israeli society,1
eng_322f90b2eb27e8d6936f0e0029492148,deep state real,1
eng_77434b24e5aabaec0ddfc57c48b2edff,inevitable link migration multiculturalism exploit rightwing populism instill fear u,1
eng_20a55fe4904b5b20e8acc87d0d0fd416,radical leave cancel jesus christian ultramaga letsgobrandon jesusislord,1
eng_1ba82d831ce106673aa82a49ad0321f6,radical leave suck save america president trump,1
eng_ef1401d16151951dfb7bfbbd42112f96,theme bat mitzvah free palestine,1
eng_def32f46c8be7cac6cd792f5005f95b1,woke mob cancel diarrhea,1
eng_d6b67ff7bddf3f0bd44e0e12364e77c6,woke mob want change word penis,1
eng_e96e9da41dd3d3f848d1fea460379ee8,no radical left billionares leave billionare cann liberal,1
eng_f961a6ddd9c1aca9456e732292144bef,70m u vote decency harmony multiculturalism live time evil depravity fear thing not end well,1
eng_918bece14225ff071dcd3f6548d61a2d,not moderate republican,1
eng_d4b2e3e0bf6f31265c3f8b68766f41a2,no russian imperialism no chinese imperialism one imperialism lead united state,1
eng_2e24996cc0764942b28ad9e83c4289ab,go human shield,1
eng_72d48b4ff2a3be086b62cc863a4ba26e,not want u call raid let u call election interference possibly insurrection,1
eng_216a88d7c1713e9b90c06b7a84b327bc,want able point say cult insurrection democrat time,1
eng_6ec0b2bd05f30decbe95b9d708f52eea,theythem war crime atrocity,1
eng_d9f001387d0a02e916c05a3d637a2ff4,ceasefire nonsense putin stop war he dead hell never take ceasefire,1
eng_c8c22093b5ae0037619a2ff6ae743a9c,nationalism nothing less never call christianity politician coopted jesus teaching truly disgust,1
eng_d3916954af6d6253a048d3287ece088b,essence trumpism deny fact hide fact refuse see fact not exist,1
eng_4467decd204af9d9944086e0934aea20,time ukraine receive iron dome,1
eng_516c3b13f575940554ad2086d9292abb,time put socialism bed last time redwave,1
eng_b2164bdfa9ffdbb26f1ee5e8e514a585,today day welcome fascist america,1
eng_124a680a12f547cc2367c87e355b79cc,traitor joe keep traitor,1
eng_a927ec0874b4995fcf94123d6cb00040,trump kill bipartisan border security bill phone office continue bad go forward,1
eng_17dcc498c4fd1d7c4d299b26dd7a5019,trump see putin ukraine invasion want invade neighbor,1
eng_36826329f52dcebb785aa59d70542810,trumpism milder version putinism,1
eng_855ed75264926b18a06837c04df9ae3a,trumpism spill canada sicken,1
eng_eb843779709bb6acf2c479dc02212d79,trump fail coup attempt venezuela trump thug still rot,1
eng_3d562d25729f4f13f69e7f7ef76239c8,trust billion want shoot soros he also responsible funding illegal immigration,1
eng_99ecf53249c8852a6d6edc19198d8ec5,ukraine hey biden hear sanction sanction sanction treat putin like child time not work closethesky,1
eng_96c4022dadba28e664670321d30476b1,ultras say no ukrainian nazi hitler literally ukrainian smh,1
eng_88910ec6e95b7b2fa3e3b23ea271bf43,voter suppression maricopa hate conservative,1
eng_b1d3f6b9a86d738b0dbe5a5d891f79ef,wow bad redwave bloodbath democrat hop bad ever deserve tcot letsgobrandon,1
eng_6df8d3af2bc2742822d53fbc8e1ff488,illegal purchase illegal immigration ask question,1
eng_1b42ebbc7a817257a0d77b50aae55efc,hope although ever since happen suddenly start spend lot time human shield mean kid,1
eng_7f55d9f8da0a4238293f02b469f27b5b,need radical left tweeps follow account,1
eng_0c45292c1deaa071dc6b8772ab872d0c,need deport musk illegal immigration,1
eng_2f3233fc61f9cc2d59ff89efbe12a23e,live fascist government,1
eng_82fdae1bcd1006be517cb97709073778,well goverment full anti immigration hate speech go wrong exactly,1
eng_276baaf28bafafe1125e23f9139be49f,well maga say illegal immigration always mean keep brown people surprised people surprise,1
eng_a5b342ddda3a0573b9584911f7b37f93,complete snowflake anyone see guy strong completely beyond,1
eng_738a7b69412a0c48b677bce5660b5223,snowflake least mean not hear whine next four year crowd size,1
eng_1419dd9b59277f1a6bd85b6aff85e4b5,expect people use child human shield propaganda,1
eng_eaf6fa0340c41ab8d976f7e3353c445c,trucker go southern boarder stop illegal immigration,1
eng_d96f2b0145949309359212b7f0653244,result rig election ucpldr,1
eng_f2601e72e581bbea984a22c5dde6fa39,white supremacy voter suppression not exist,1
eng_df5d80eec79f3d04d72c203495700e07,go squeal election fraud 1st,1
eng_a212d8e3e61e46b404693e2a25de8070,not democrat file injunction,1
eng_1aab7adf33fc443e4c12719ff48d7dbf,trump congress kill bipartisan border security bill last summer,1
eng_d4f3772cb4aa35801a72010e472f906a,not anyone protect joe biden embarrassment do something sooner,1
eng_4a234ba7a1a380ae52fbe079c59349d9,not get white christian nationalism,1
eng_b501d3393dc755a300b9860f5c34145d,msnbc guest bothsidesing ukraine invasion,1
eng_c0eb14681786c0a7640b69a244a00285,would president zelensky speak nazi,1
eng_c33af217c489e97ac29e1e4008719cbb,fact not fake news research price increase household good come,1
eng_49ebd66427e21234e93cd456c859ebde,elon musk illegal immigration white supremacy combine one,1
eng_c2be52de644bc11c032dc925efbaf508,one thing would disagree corruption allow friend king break law part real conservative value,1
eng_eb513510ba1d1e18abe5d66bade2678e,word fox news never say gop voter never hear,1
eng_9d06a5046b3b94e9b963472e8e07e5e0,yellen act russia furthers ukraine invasion spy qqq,1
eng_342290c190688e42a1e257d9ccb0ec9c,yiaysonic get commit war crime,1
eng_060b919e8a2fb8aa53a972ad322998d3,ya well lindsey say trumps insurrection much stick head right back trumps fat orange as,1
eng_601abd3e5451fad3e822d80641d00a5a,yeah nothing say denazification round citizen move homeland,1
eng_5ae03f32041d6930278fdbb64d95fbb9,yes bet would label protest insurrection,1
eng_bfbd1a80a50d1cda2abc5597dd721d53,yes instead change course embrace actual progressive policy please follow no longer relevant playbook,1
eng_491c166fc77d39d35f00d66542c80858,yesterday mike penny love poo,1
eng_8089de6872c5a04e5fa57ca1f4aa1359,keep use word snowflake not even handle people disagree need jesus,1
eng_b4f089e44c56c0e6bc095c7745a6e0b0,belong deportation charter plane,1
eng_89519fe110c8f495e3bd6a6dd89ebfe4,not capitalism without slavery,1
eng_f41d42aa33354db7cc187968003d5928,not get remove stain xenophobia approve xenophobia others,1
eng_37e131b43ab95cc888869f4c03bc1558,know advocate ethnic cleanse right thick fuck,1
eng_7f6c91aaa49a62539d6cf4c372f58974,zionism create antisemitism zionist create antisemites,1
eng_3567f0aff9a2ef8aabdcd361a7cc1faf,zionism ultimate form identity politics,1
eng_a8d8e4963eee903979197b4b80b56eb0,abolish second amendment fuck shit,1
eng_f96c45302f5ea14fe82803f24c42c1d5,not enemy people,1
eng_1ec28be44da7e574a2132276d54f3b0f,bad date ok leave read swing state not ok leave red,1
eng_a1dbfa49dbe2e80b1d3b8044b150ead4,depp deep state,1
eng_13fc67a0350c973c53bb6f6236863382,bloodless putin putinhitler russiainvadedukraine putin,1
eng_c22787a9c04fd114028932f7a7dfa1a9,decolonization nonsense wield indigenous bourgeoisie wtf think populism,1
eng_39491f59b68b92565234af94025e9f51,deplatform xian gaza love god,1
eng_5abae14505b8c019103b023c7a448820,ehi think worship genocidal apartheid state justifies strong language,1
eng_396b8cbc523e0988678e026d3bb56ae9,ethnic cleanse forcible displacement dispossession palestinian israel ethnic cleansing gaza west,1
eng_78530d6fa5f7b6d8b5f042b68e6f56b8,felon musk felon trump idf supporter,1
eng_b88a00411e24026b7540ea1196807bee,fetterman love fracking ukrainian nazi,1
eng_ac736f9508f783d8f5422fa53b39040f,hcci support antifa blm defund police socialism,1
eng_54455320ab506c6ab7e623c092dc6693,hot take nato expansion unnecessary russia stupid suck invade country,1
eng_ff59155f1d780a9aabb77ef13738a02e,committed war crime,1
eng_dae328acac1b5f717e28397606f7e424,feel like especially comment get dangerously close anti immigration sentiment la chinese exclusion act time,1
eng_b2d3966553f103bcd076bd8e88a57b1a,not forget fly mike penny,1
eng_d73e7276783ef21329d39ec07851e54f,sorry kamala not call chairman xi fast enough send 500 000 vote critical swing state,1
eng_53e4630566693fbb681484f4be900c09,impeachment start yet let u get republican need go compromised,1
eng_4413516df53797c7497a4ff5b57c2a40,man fuck donald trump bro,1
eng_010225ddefff41f00845872f80b1b97d,ethnic cleanse socialist ask,1
eng_dbcca844ca9a2ca9b9c50d29a10a30e2,really impressive way youtube simultaneously act distributive sieve rightwing antisociality erect iron dome censoring nudity,1
eng_b162fc3dadd948f3131b20bec13b8192,shock country conduct brutal military occupation refuse oppose country conduct brutal military occupation,1
eng_ad9d809bb0581131e40131131cbaddcd,stanning zelensky liberal cringe,1
eng_22e32a1bdaefc83587d771d8cbeb68ad,attack downtrodden refugee asylumseekers begin,1
eng_dbca44b6b88ae6e64e60d203403fd56f,hoop people jump defend zionism,1
eng_13477d6b47e2874426d6ffa21678eaea,woke mob go berserk new pantaloon,1
eng_976d904f7ade957a1f66f7698cc70d51,woke mob find something always,1
eng_360f4bb42216721ef68725794ba58e04,truly amazing voice fullthroated enthusiasm genocidal collective punishment innocent also share post absolute ghoul,1
eng_fb5cbc3b5af39fd8bd9f25b1e96c1638,u nationalism give cult ngl,1
eng_d27003500904e1949c676544d103b25e,yes know 4 nation still go however hate nationalism every bone body,1
eng_0e49858a27536c93bd29e5c00bbfe5e3,zelensky sign putin,1
eng_3980bb5abcbbaba7fa48a506681b0b0c,zionist terrorist psychopath give military allclear kill civilians nyt zof reportedly deem upwards 20 civilian casualty per airstrike acceptable death toll,1
eng_a7b297e1b8b5c06a73af9c2710d1d00c,want christmas ceasefire real one,0
eng_09c9a5b490f3cb4aca730b8178dad60b,immigration good remember,0
eng_834445df3ccd504cec48a8e3a60f03d5,support illegal immigration stab minority back,1
eng_98a53de24990ebfa744836e2b087485c,also good human shield lone wolves probably,0
eng_2440cc6322c186a548fe164fe11c84f3,also last debate candidate precede early voting,0
eng_8ad5f1332edfe7361721f5b4d5db647e,always worth read kamala harris argument not release prisoner state need work,1
eng_8632a51019491579ddf8bae573e68866,proud african mcm african imperialism,0
eng_2965cbf08ddee74e9103b50452b9ceaf,america need gun control,0
eng_7f9c328e5a6a01386b8c9b4977885d68,american multiculturalism fine merry christmas eve celebrate,0
eng_c91ebcea7fe8ef0752472c3648a92ff8,article israeli newspaper haaretz israeli genocide gaza,0
eng_14f63e5e74bf3548c41770e31202bd0a,still countless victim apartheid state idf murder child adult every minute pass freepalestine freeluigi,1
eng_7d9844c831302c1806f4b759787f3a4c,republican remain silent,0
eng_787ec0b4ddda46bbb5a0bf507a31d484,yet dems suppose breeder open border,1
eng_3dc0990ed01b8f890d9c919e552e23f5,andrew tate ban conservative value sexting men money,1
eng_24994745435ac102235c3ba3b043c509,another trump campaign lie herschel suppose build iron dome,1
eng_78745fac612fbd54f220054b4638f8cd,another reason canada strengthen border security,0
eng_ba74ec9629001b00af2a7ba1a8b0c6e4,anyone call something else wrong insurrection violent wrong,1
eng_b0ae1f8bafeb979b0ea37c178470edee,apparently ru loss ukraine invasion estimate 3000 u loss afghanistan 20012021 around 2400,0
eng_50502d24b58bf51f06062bedf8ed3ffb,refugee ukraine next,0
eng_81032f1457f9ad17bf042d7491709024,sanction begin take effect,0
eng_db7c2460a9740c480d925dbc3cfb30b7,blame democrat yet,0
eng_3291401135a5b4dd7d6d62072437e41f,welcome new ally sympathetic lesbian gays fascist conservative value,1
eng_3fc43dd4b9167601333c4749aa5a8f19,daft wtf think apartheid baby support afd trumpism meant hey go elvia,1
